,Index,IndexType
10689,1677,train
10690,13494,train
10691,6060,train
10692,901,train
10693,18575,train
10694,7164,train
10695,2296,train
10696,15627,train
10697,12838,train
10698,8488,train
10699,9713,train
10700,17110,train
10701,13524,train
10702,12745,train
10703,8219,train
10704,13209,train
10705,16178,train
10706,6772,train
10707,16134,train
10708,11923,train
10709,11440,train
10710,16844,train
10711,14254,train
10712,7257,train
10713,2580,train
10714,7966,train
10715,2156,train
10716,16238,train
10717,9562,train
10718,18744,train
10719,10586,train
10720,15024,train
10721,13606,train
10722,5254,train
10723,681,train
10724,4530,train
10725,3159,train
10726,15898,train
10727,2987,train
10728,4908,train
10729,1882,train
10730,12628,train
10731,17890,train
10732,1940,train
10733,3296,train
10734,3534,train
10735,5974,train
10736,3729,train
10737,490,train
10738,5708,train
10739,1181,train
10740,1375,train
10741,5014,train
10742,15281,train
10743,12351,train
10744,626,train
10745,4758,train
10746,10304,train
10747,15257,train
10748,6040,train
10749,12372,train
10750,16012,train
10751,16027,train
10752,4180,train
10753,16455,train
10754,12787,train
10755,17155,train
10756,2887,train
10757,14740,train
10758,8876,train
10759,4539,train
10760,12271,train
10761,15624,train
10762,6671,train
10763,6453,train
10764,9211,train
10765,1366,train
10766,12108,train
10767,12581,train
10768,2639,train
10769,1191,train
10770,5602,train
10771,17976,train
10772,5730,train
10773,7204,train
10774,5296,train
10775,18284,train
10776,18591,train
10777,2938,train
10778,14935,train
10779,17618,train
10780,8890,train
10781,10171,train
10782,5979,train
10783,11995,train
10784,4534,train
10785,14753,train
10786,10065,train
10787,11538,train
10788,7669,train
10789,7607,train
10790,13400,train
10791,6869,train
10792,13627,train
10793,14352,train
10794,16382,train
10795,10472,train
10796,13202,train
10797,12760,train
10798,12661,train
10799,18624,train
10800,6681,train
10801,5428,train
10802,16155,train
10803,12322,train
10804,5266,train
10805,15401,train
10806,3510,train
10807,1784,train
10808,11374,train
10809,7116,train
10810,494,train
10811,14213,train
10812,10046,train
10813,12784,train
10814,11052,train
10815,2038,train
10816,4041,train
10817,9281,train
10818,2897,train
10819,8558,train
10820,9041,train
10821,14279,train
10822,18506,train
10823,14341,train
10824,14505,train
10825,12994,train
10826,2653,train
10827,17149,train
10828,15063,train
10829,9733,train
10830,12789,train
10831,11161,train
10832,8514,train
10833,2031,train
10834,5089,train
10835,813,train
10836,7235,train
10837,16786,train
10838,10971,train
10839,6280,train
10840,4206,train
10841,1079,train
10842,2226,train
10843,16720,train
10844,18076,train
10845,15580,train
10846,10897,train
10847,16341,train
10848,12925,train
10849,9356,train
10850,3261,train
10851,5649,train
10852,11288,train
10853,9642,train
10854,12421,train
10855,3862,train
10856,2936,train
10857,8611,train
10858,7080,train
10859,3917,train
10860,9709,train
10861,1689,train
10862,15593,train
10863,11728,train
10864,305,train
10865,4056,train
10866,18429,train
10867,2999,train
10868,13905,train
10869,9837,train
10870,1231,train
10871,9706,train
10872,2313,train
10873,9643,train
10874,16787,train
10875,13219,train
10876,14981,train
10877,3496,train
10878,4321,train
10879,9829,train
10880,9030,train
10881,2062,train
10882,6470,train
10883,18804,train
10884,7500,train
10885,6477,train
10886,3899,train
10887,18660,train
10888,3567,train
10889,11458,train
10890,5452,train
10891,11279,train
10892,8022,train
10893,556,train
10894,15119,train
10895,9906,train
10896,16856,train
10897,4270,train
10898,8531,train
10899,17463,train
10900,4086,train
10901,6663,train
10902,18191,train
10903,3138,train
10904,13886,train
10905,588,train
10906,3365,train
10907,2670,train
10908,5515,train
10909,11781,train
10910,18823,train
10911,8220,train
10912,2395,train
10913,5506,train
10914,10094,train
10915,2170,train
10916,924,train
10917,8134,train
10918,13581,train
10919,9081,train
10920,15942,train
10921,11514,train
10922,18331,train
10923,11706,train
10924,13180,train
10925,3124,train
10926,5673,train
10927,2774,train
10928,7620,train
10929,6559,train
10930,11925,train
10931,13589,train
10932,9145,train
10933,8456,train
10934,12720,train
10935,9846,train
10936,14229,train
10937,14058,train
10938,18302,train
10939,9627,train
10940,5798,train
10941,18251,train
10942,5982,train
10943,12431,train
10944,5882,train
10945,9782,train
10946,11348,train
10947,11448,train
10948,13743,train
10949,13968,train
10950,18234,train
10951,2181,train
10952,12670,train
10953,16320,train
10954,1473,train
10955,6103,train
10956,6748,train
10957,11459,train
10958,9082,train
10959,13329,train
10960,9401,train
10961,13014,train
10962,421,train
10963,9963,train
10964,9898,train
10965,9350,train
10966,2306,train
10967,8465,train
10968,171,train
10969,3956,train
10970,5606,train
10971,5811,train
10972,8462,train
10973,11380,train
10974,1725,train
10975,8938,train
10976,17676,train
10977,9756,train
10978,9974,train
10979,9035,train
10980,18290,train
10981,15405,train
10982,904,train
10983,3494,train
10984,8346,train
10985,14176,train
10986,7797,train
10987,9739,train
10988,7396,train
10989,6089,train
10990,2080,train
10991,7928,train
10992,16352,train
10993,7933,train
10994,14219,train
10995,12177,train
10996,9316,train
10997,14356,train
10998,17341,train
10999,16159,train
11000,9927,train
11001,7211,train
11002,4677,train
11003,6533,train
11004,12012,train
11005,5209,train
11006,2646,train
11007,10073,train
11008,16553,train
11009,10622,train
11010,16005,train
11011,16631,train
11012,1478,train
11013,12542,train
11014,15414,train
11015,6365,train
11016,18083,train
11017,2155,train
11018,15974,train
11019,7370,train
11020,1301,train
11021,7837,train
11022,3715,train
11023,8111,train
11024,18572,train
11025,16175,train
11026,4399,train
11027,3622,train
11028,4516,train
11029,11294,train
11030,7354,train
11031,8750,train
11032,13470,train
11033,10767,train
11034,1436,train
11035,507,train
11036,5275,train
11037,12664,train
11038,10061,train
11039,5663,train
11040,5402,train
11041,5930,train
11042,8947,train
11043,2339,train
11044,12242,train
11045,14375,train
11046,12028,train
11047,4386,train
11048,12744,train
11049,16699,train
11050,10310,train
11051,7680,train
11052,18616,train
11053,16453,train
11054,8693,train
11055,13040,train
11056,643,train
11057,13978,train
11058,1539,train
11059,9121,train
11060,1211,train
11061,16115,train
11062,2560,train
11063,8864,train
11064,6106,train
11065,11569,train
11066,12668,train
11067,5615,train
11068,390,train
11069,1464,train
11070,12937,train
11071,12617,train
11072,1192,train
11073,11985,train
11074,10064,train
11075,3590,train
11076,14130,train
11077,6360,train
11078,16227,train
11079,12709,train
11080,8697,train
11081,8435,train
11082,6719,train
11083,506,train
11084,10857,train
11085,18751,train
11086,14774,train
11087,13460,train
11088,13543,train
11089,14012,train
11090,1773,train
11091,14902,train
11092,272,train
11093,17085,train
11094,8989,train
11095,3618,train
11096,2381,train
11097,11021,train
11098,7008,train
11099,9269,train
11100,920,train
11101,4633,train
11102,8504,train
11103,746,train
11104,7707,train
11105,3569,train
11106,8982,train
11107,10668,train
11108,15857,train
11109,11611,train
11110,10762,train
11111,8557,train
11112,6448,train
11113,5599,train
11114,14316,train
11115,12547,train
11116,10355,train
11117,18437,train
11118,15995,train
11119,8572,train
11120,15435,train
11121,9484,train
11122,1912,train
11123,18512,train
11124,599,train
11125,3892,train
11126,12333,train
11127,5540,train
11128,1652,train
11129,14337,train
11130,8106,train
11131,1893,train
11132,16251,train
11133,18307,train
11134,11587,train
11135,14667,train
11136,6502,train
11137,4362,train
11138,262,train
11139,375,train
11140,1966,train
11141,3957,train
11142,1466,train
11143,12615,train
11144,5696,train
11145,1243,train
11146,8105,train
11147,16982,train
11148,13314,train
11149,941,train
11150,15101,train
11151,9663,train
11152,3346,train
11153,12714,train
11154,2657,train
11155,11045,train
11156,12698,train
11157,10905,train
11158,18676,train
11159,15894,train
11160,14248,train
11161,17764,train
11162,5326,train
11163,14281,train
11164,6578,train
11165,2799,train
11166,4306,train
11167,15858,train
11168,18098,train
11169,7244,train
11170,298,train
11171,17752,train
11172,9241,train
11173,6770,train
11174,3823,train
11175,14480,train
11176,7977,train
11177,11463,train
11178,2035,train
11179,4039,train
11180,10450,train
11181,14283,train
11182,12117,train
11183,10164,train
11184,15721,train
11185,10291,train
11186,1499,train
11187,3512,train
11188,18799,train
11189,8844,train
11190,8362,train
11191,6828,train
11192,7130,train
11193,16107,train
11194,14230,train
11195,4085,train
11196,242,train
11197,3144,train
11198,12563,train
11199,1644,train
11200,7371,train
11201,13764,train
11202,5594,train
11203,10948,train
11204,16397,train
11205,14985,train
11206,5231,train
11207,2076,train
11208,4103,train
11209,7493,train
11210,9043,train
11211,15648,train
11212,12993,train
11213,5968,train
11214,8320,train
11215,16837,train
11216,10297,train
11217,3966,train
11218,16613,train
11219,18688,train
11220,18313,train
11221,13640,train
11222,6754,train
11223,18835,train
11224,13276,train
11225,17252,train
11226,12853,train
11227,4078,train
11228,7754,train
11229,12895,train
11230,8832,train
11231,9462,train
11232,2778,train
11233,4603,train
11234,4932,train
11235,1985,train
11236,3861,train
11237,7774,train
11238,11672,train
11239,9726,train
11240,325,train
11241,10530,train
11242,7891,train
11243,6394,train
11244,12172,train
11245,16394,train
11246,17900,train
11247,4054,train
11248,2237,train
11249,5229,train
11250,12370,train
11251,4571,train
11252,8976,train
11253,7454,train
11254,1268,train
11255,864,train
11256,17021,train
11257,4942,train
11258,2253,train
11259,6010,train
11260,6911,train
11261,14298,train
11262,6998,train
11263,371,train
11264,15695,train
11265,14762,train
11266,7940,train
11267,609,train
11268,4651,train
11269,17314,train
11270,8872,train
11271,17815,train
11272,18810,train
11273,5919,train
11274,17812,train
11275,2364,train
11276,11405,train
11277,7766,train
11278,7148,train
11279,9103,train
11280,10635,train
11281,17932,train
11282,3789,train
11283,15992,train
11284,12006,train
11285,5581,train
11286,13447,train
11287,11367,train
11288,16980,train
11289,5060,train
11290,9615,train
11291,4218,train
11292,8044,train
11293,8671,train
11294,662,train
11295,15893,train
11296,14884,train
11297,12435,train
11298,12451,train
11299,11180,train
11300,9311,train
11301,2776,train
11302,4535,train
11303,14769,train
11304,14016,train
11305,7189,train
11306,17178,train
11307,14167,train
11308,5573,train
11309,6135,train
11310,4427,train
11311,10553,train
11312,5247,train
11313,15163,train
11314,3981,train
11315,9943,train
11316,7825,train
11317,11085,train
11318,2669,train
11319,3977,train
11320,14983,train
11321,279,train
11322,13158,train
11323,16233,train
11324,15453,train
11325,8718,train
11326,7452,train
11327,5197,train
11328,15059,train
11329,9886,train
11330,17857,train
11331,13210,train
11332,11671,train
11333,12608,train
11334,18250,train
11335,4155,train
11336,14760,train
11337,4883,train
11338,5807,train
11339,3809,train
11340,16772,train
11341,10079,train
11342,8713,train
11343,12488,train
11344,13442,train
11345,4683,train
11346,17604,train
11347,5543,train
11348,15674,train
11349,11864,train
11350,5593,train
11351,10401,train
11352,12623,train
11353,15801,train
11354,15581,train
11355,6897,train
11356,4563,train
11357,8376,train
11358,14623,train
11359,13733,train
11360,1269,train
11361,12708,train
11362,2350,train
11363,8745,train
11364,9589,train
11365,1384,train
11366,13653,train
11367,9036,train
11368,5856,train
11369,13095,train
11370,297,train
11371,8635,train
11372,17755,train
11373,3867,train
11374,14328,train
11375,2077,train
11376,12943,train
11377,13648,train
11378,18576,train
11379,2229,train
11380,2842,train
11381,2537,train
11382,194,train
11383,17227,train
11384,7362,train
11385,6636,train
11386,7498,train
11387,15872,train
11388,17972,train
11389,4042,train
11390,6553,train
11391,10770,train
11392,17723,train
11393,5505,train
11394,6854,train
11395,6761,train
11396,5300,train
11397,15291,train
11398,4654,train
11399,320,train
11400,7135,train
11401,1371,train
11402,18562,train
11403,18711,train
11404,11984,train
11405,2654,train
11406,9099,train
11407,15279,train
11408,12142,train
11409,3398,train
11410,10243,train
11411,8532,train
11412,13983,train
11413,5002,train
11414,15437,train
11415,17510,train
11416,926,train
11417,244,train
11418,7469,train
11419,8207,train
11420,143,train
11421,5983,train
11422,8151,train
11423,2363,train
11424,16040,train
11425,129,train
11426,1161,train
11427,15170,train
11428,4282,train
11429,5953,train
11430,287,train
11431,9822,train
11432,13655,train
11433,5308,train
11434,10068,train
11435,10680,train
11436,13666,train
11437,12671,train
11438,17737,train
11439,15491,train
11440,8681,train
11441,1170,train
11442,17650,train
11443,10374,train
11444,13382,train
11445,6792,train
11446,16046,train
11447,17224,train
11448,11228,train
11449,1859,train
11450,13818,train
11451,15623,train
11452,14440,train
11453,6781,train
11454,15771,train
11455,13824,train
11456,11780,train
11457,14857,train
11458,3121,train
11459,8579,train
11460,1311,train
11461,1032,train
11462,8339,train
11463,18086,train
11464,6382,train
11465,7910,train
11466,13128,train
11467,931,train
11468,12211,train
11469,691,train
11470,14438,train
11471,6364,train
11472,1909,train
11473,9021,train
11474,11690,train
11475,10273,train
11476,17856,train
11477,18372,train
11478,44,train
11479,3939,train
11480,15541,train
11481,7108,train
11482,13449,train
11483,4319,train
11484,2965,train
11485,3969,train
11486,9379,train
11487,4926,train
11488,14449,train
11489,8476,train
11490,7478,train
11491,10266,train
11492,6308,train
11493,4159,train
11494,3092,train
11495,16735,train
11496,12748,train
11497,7954,train
11498,5555,train
11499,13425,train
11500,12515,train
11501,3982,train
11502,14470,train
11503,6940,train
11504,17225,train
11505,1404,train
11506,3195,train
11507,18101,train
11508,14976,train
11509,14204,train
11510,969,train
11511,17044,train
11512,6543,train
11513,11926,train
11514,9117,train
11515,12363,train
11516,10076,train
11517,12917,train
11518,2843,train
11519,2851,train
11520,4815,train
11521,17464,train
11522,5956,train
11523,15495,train
11524,11220,train
11525,1827,train
11526,4471,train
11527,14225,train
11528,12540,train
11529,13374,train
11530,17346,train
11531,11818,train
11532,1789,train
11533,140,train
11534,2059,train
11535,13179,train
11536,7143,train
11537,13624,train
11538,12205,train
11539,1902,train
11540,4686,train
11541,14793,train
11542,8090,train
11543,4922,train
11544,6785,train
11545,5877,train
11546,9548,train
11547,75,train
11548,2345,train
11549,6447,train
11550,8430,train
11551,8622,train
11552,4586,train
11553,13240,train
11554,18530,train
11555,16160,train
11556,13592,train
11557,1012,train
11558,12770,train
11559,1553,train
11560,5874,train
11561,8432,train
11562,8975,train
11563,17254,train
11564,11258,train
11565,6197,train
11566,9169,train
11567,13097,train
11568,18478,train
11569,5695,train
11570,2941,train
11571,16819,train
11572,15091,train
11573,18662,train
11574,7381,train
11575,16983,train
